Nariz,ceja_izq1,ceja_izq2,ceja_izq2,ceja_der1,ceja_der2,ceja_der3,hombro_izq1,hombro_izq2,hombro_izq3,hombro_der1,hombro_der2,hombro_der3,codo_izq,codo_der,Muneca_izq1,Muneca_izq2,Muneca_izq3,Muneca_izq4,Muneca_izq5,Muneca_izq6,Muneca_der1,Muneca_der2,Muneca_der3,Muneca_der4,Muneca_der5,Muneca_der6,indice_izq,indice_der,menique_izq,menique_der,cadera_izq1,cadera_izq2,cadera_izq3,cadera_der1,cadera_der2,cadera_der3,rodilla_izq,rodilla_der,talon_izq,talon_der,puntera_izq,puntera_der,tobillo_izq,tobillo_der
3.6332345106486206,78.53801077469873,128.20211749971367,33.05857648961725,114.93148368370477,134.99999999999994,31.88356387460853,65.00543535144497,96.24191434741503,31.23647899597007,155.22485943116806,111.78176746466224,92.9933731041697,88.27479048063027,170.6093137599486,177.70938995736157,167.6196960846222,149.39626606939802,14.670913958016339,32.894343973240495,18.22343001522422,158.1701276349596,19.569370453898994,71.69438680280082,177.73949808885865,130.13548556223955,52.12501634890183,114.65589874408161,0.766168319875136,50.67318729790211,1.4943335912666653,52.03327869852569,53.6561248004944,1.6228461019685996,99.94303948939704,34.79305454400859,134.73609403340558,110.2506335092825,75.71427389581542,2.813762773211312,167.82486545009496,19.421381765162042,5.502340426182426,157.76485546162695,6.672794123722565
3.850801122445265,80.69816975180913,128.20211749971352,33.05857648961732,111.22153824092838,133.6677801461303,32.087059246148954,64.44003482817618,95.71257425847107,31.272539430294884,151.09767424848658,113.88090210237256,95.02142364914083,88.70909993855446,171.53045526509032,176.9537997802051,167.80757296183333,150.11535954148871,15.238627257961598,32.930840678306254,17.69221342034462,156.29577610933308,31.64769570125723,74.91199111232888,172.05652818940973,128.7922327783381,43.26429541107165,113.05715854210058,3.244791293290789,51.70421419993778,4.698680517299283,53.432062301054174,56.00000791135199,2.5679456102977354,96.9744613381022,37.95822201313786,134.9326833512401,102.0947570770121,77.00136079831175,3.576975124041215,175.08538163759238,21.621163822167663,2.3550871540803286,154.80186105379104,2.5595312083271526
3.927413772007581,82.71635786725098,131.9335144988742,34.14358665193779,105.26452842205887,124.61114218453034,38.360783601574134,63.878764303780905,95.81404711596805,31.93528281218716,154.52209592312556,111.06024364640467,94.41766043046978,92.31964430902639,168.90627698844213,175.5265122908894,160.42976512167945,141.1221802287866,15.09674716921,34.40433206210286,19.30758489289291,161.63563417742185,47.03411740892327,74.54612003277475,151.33024841365486,123.81824578980341,27.51200262385147,113.98069223630749,8.61101709950613,50.922560594482526,20.058734486838972,54.018767011012784,57.28078489419078,3.26201788317798,99.10694222661452,40.241765101700274,139.3487073283148,90.82566264277132,83.81560876610578,4.205386387520143,173.62075183238682,25.918785184047053,3.3664606634297236,149.8758284284328,3.012787504183286
3.566825324423839,87.29827095967374,125.50597011424112,33.05857648961725,108.93378007042718,135.00000000000006,31.68236602705063,61.81917410841627,93.5851970873283,31.76602297891202,149.88757797425416,120.6876311340413,89.42479089170453,90.41974179133533,174.37247995926995,178.8349944175857,166.84354944030366,148.27445285733367,14.321456142110186,32.89055272508022,18.569096582970015,161.5846864674378,57.62630468738982,81.42348604358017,140.78900884517242,116.99182748898207,23.797181356190347,115.18810163099906,16.460014812039987,50.49044222689074,22.75097634278757,59.228805136376266,64.6587869099036,5.429981773527372,86.49836664225414,47.660002148805724,134.1583687910599,73.45505637590323,82.02837186446547,6.240025379558415,175.60129464500443,31.86710760958347,2.726310993906212,141.8928670108581,1.6723943610892977
3.3676938223542483,87.83720228662821,121.84245725998521,35.537677791974374,108.68865784515194,127.51004731536761,37.59218348213868,62.39069625109645,95.90889890307254,33.518202651976104,148.45329419467038,117.92482861597772,93.6218771893519,86.98758929547674,174.33271432176082,178.7174729172903,167.08397305884702,149.14061725570838,14.198554023863164,32.14190982700181,17.943355803138658,159.44395478041645,48.503531644784445,78.6900675259798,152.05251357479912,121.86597769360375,30.186535881195358,118.35496178532405,12.499777591970156,47.44648419081278,15.447708833230744,57.82411678282005,63.50629668348996,5.6821799006699365,88.3421556981297,52.5729486405434,140.91510433867313,100.41402211536278,89.42036204005106,5.07465062800471,176.96624193108693,31.021773358272785,1.6365770416166923,143.9035760137225,1.3971810272963687
3.8848139725746815,84.40099996882645,128.20211749971372,37.87498365109825,105.00284019336073,125.99149625797486,37.75109469984157,61.94297881614948,96.2086348494459,34.265656033296416,146.71061603337455,112.60582507684278,100.68355888978267,86.4434359373125,171.33766117658377,179.4973395997878,166.65602996717973,147.74748413446264,13.84663043303357,32.755176265750656,18.90854583271707,162.99714736124255,62.002852638757375,83.80426212510892,135.00000000000009,113.19859051364853,21.801409486351538,117.62107498307554,16.113418233089288,48.532294583890895,28.886581766910638,54.537936937203064,58.110824785294575,3.572887848091313,96.64760313650828,40.8026245465802,137.45022768308849,73.84064572837026,82.28494498988184,4.94342885949961,177.5104470780012,28.681515978589065,1.4320961841645452,146.37505516191132,1.0574567378347182
3.345929764954726,88.66569832869384,123.09169993868245,35.537677791974374,106.63268318178848,132.27368900609378,32.00538320808347,62.15957729423905,95.9894501691357,33.82987287489668,148.74361704959253,119.20555360156074,92.05082934884675,86.17754899801241,173.9733047008283,179.23247484681863,165.0500751053424,148.14455236040462,14.182399741476143,31.087922486413902,16.90552274493775,160.35333522961557,47.59415119558531,77.78068707678065,152.05251357479912,121.86597769360375,30.186535881195358,121.13835704481725,12.499777591970156,44.67924321370663,15.447708833230744,57.99937388300838,64.70001544999434,6.700641566986013,86.80562234629518,48.066485501125904,134.8721078474211,68.49507314298506,83.4353157086659,5.664180819784275,169.0919015887177,30.745902906976312,5.683917056779713,143.5899162732395,5.224181354502615
3.4992709065056977,81.9745095850973,128.82007575081693,35.537677791974374,107.56590376310601,127.63379610677404,36.371143936975066,61.31075481292538,94.64814541687912,33.337390603953715,151.3518270492687,117.62213529617463,91.02603765455669,86.09604723290806,174.05056430219818,176.76978505179255,169.58013172195646,153.10730104430846,13.65008322625093,30.12291390389903,16.47283067764808,162.0401296716066,50.39963323154779,79.128902016003,147.56023709684564,118.83096831239047,28.729268784455193,119.11376876563367,12.299343398798865,47.236148008115386,20.140419504355414,57.46072699324979,62.153661112195564,4.692934118945792,90.26899229369648,49.44831954871647,139.71731184241298,77.17082008582172,86.83787835724554,5.518909536209492,170.598256939958,30.208488686590396,5.258061745733994,144.27260177720026,4.143681314308006
3.922311251426367,83.22975494788585,129.92786712748537,38.71750791183869,102.18795997349307,129.80557109226515,32.97772331381648,61.55129441251703,96.21110336434995,34.659808951832915,152.8503183022168,109.31734598033714,97.83233571744606,88.74577342682716,170.61131640216047,177.29220191740586,164.84942103454512,148.6225942973593,12.442780882860717,28.669607620046566,16.226826737185824,160.5725124940645,49.55454732271408,77.06654994656556,149.87294018322146,122.36093755936999,27.51200262385148,119.85678697400844,9.272601777200244,47.70043214313081,20.854458039578255,51.79801847188331,54.85843486650216,3.060416394618904,102.67353218342963,36.936323226751824,139.60985541018147,60.724010991918384,83.9711863878431,4.793333255451503,165.32360686255,26.483004770848627,8.001924090332405,148.72366197369996,6.674469047117555
3.3904998554323686,87.56756117442232,124.66344585350072,37.174254833591085,104.8499022262404,126.2454452108441,37.40828182564264,62.7416445192603,96.58919848618888,33.84755396692859,150.75692362179296,113.20875700061299,96.03431937759403,88.92413260235338,171.98290692634467,178.32058510109232,165.12191364336843,148.03910748059175,13.198671457723927,30.281477620500514,17.08280616277661,157.95740296932402,41.80976570746766,75.61173891051367,160.2328313232083,126.43085812016233,33.80197320304604,119.6003260520924,7.9833158789332925,47.20100249018372,11.783852797858362,54.46807717688026,59.93281373352252,5.4647365566422765,95.73396733631789,42.81182298953265,138.54579032585056,49.8545666782367,84.91117140886784,3.866300902970281,165.41212098584546,26.77936651001199,7.911879957971153,149.3543325870179,6.675999056183396
